trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
0,"green
triangle
red
circle",color,texture,red,triangle,green,circle,2,1,0,3,red triangle with dots,green,green triangle with dots,green circle with dots,red triangle with dots,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green circle with dots
a red triangle with dots

Your task is to make your friend pick out the following target object:

the red triangle with dots

Which of the following words would you choose:

green
triangle
red
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green circle with dots
a red triangle with dots

Your friend can choose from the following list of words:

green
triangle
red
circle

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3748486042022705,-3.709927797317505,-4.273037910461426,-3.7928943634033203,1.12494957447052,1.236642599105835,1.4243460893630981,1.2642980813980103,0.30346016011879867,0.2566493450754276,0.19367000016879782,0.24622049463697596,0.23304167602380038,0.2464265104400497,0.2706741129656875,0.24985770057046255,0.5,-9.138605117797852,-10.869617462158203,-11.202285766601562,0.7668178019663985,0.13580728821975294,0.09737490981384868,1.305515170097351,1.5528024435043335,1.6003265380859375,0.27598236278921295,0.35340836658217445,0.37060927062861265
1,"triangle
stripes
stars
hexagon",texture,color,stars,hexagon,stripes,triangle,2,3,1,0,orange hexagon with stars,stripes,orange hexagon with stripes,orange triangle with stripes,orange hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stars

Which of the following words would you choose:

triangle
stripes
stars
hexagon

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stripes
a orange hexagon with stars
a orange hexagon with stripes

Your friend can choose from the following list of words:

triangle
stripes
stars
hexagon

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.6960182189941406,-4.442805767059326,-3.4854531288146973,-5.018293380737305,0.6740045547485352,1.1107014417648315,0.6970906257629395,1.6727644205093384,0.4158812902371386,0.17364380190113946,0.28025009603298223,0.13022481182873977,0.20394304935046506,0.2537093266708685,0.20631081049573863,0.33603681348292785,0.5,-8.930282592773438,-9.671422958374023,-12.442680358886719,0.6638363094666807,0.31636456382506456,0.019799126708254764,0.9922537207603455,1.2089279890060425,1.5553350448608398,0.2501241424741333,0.31063905172035966,0.43923680580550706
2,"orange
blue
stripes
spades",color,shape,orange,stripes,blue,spades,0,2,1,3,orange circle with stripes,blue,blue circle with stripes,blue circle with spades,orange circle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

orange
blue
stripes
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your friend can choose from the following list of words:

orange
blue
stripes
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.248298406600952,-4.113264083862305,-4.924027442932129,-5.5038862228393555,0.812074601650238,0.8226528167724609,1.641342282295227,1.3759715557098389,0.4157526878110757,0.26978025152935026,0.1798685065664883,0.13459855409308583,0.2064055964840282,0.20750019004484813,0.31246016476855837,0.27363404870256536,0.5,-8.72536563873291,-8.984231948852539,-10.722551345825195,0.5242071228182534,0.40464922012447363,0.07114365705727307,1.2464808225631714,1.283461570739746,1.3403189182281494,0.3188719644286174,0.3308848418306616,0.3502431937407209
3,"blue
triangle
orange
square",shape,texture,square,orange,triangle,blue,3,2,1,0,orange square with stars,triangle,orange triangle with stars,blue triangle with stars,orange square with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a orange triangle with stars
a blue triangle with stars

Your task is to make your friend pick out the following target object:

the orange square with stars

Which of the following words would you choose:

blue
triangle
orange
square

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a orange triangle with stars
a blue triangle with stars

Your friend can choose from the following list of words:

blue
triangle
orange
square

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.614988327026367,-3.5690674781799316,-3.5609521865844727,-4.70811653137207,1.5383294820785522,0.8922668695449829,1.1869840621948242,1.5693721771240234,0.1874276643792512,0.3161931956531259,0.3174788021487316,0.17890033781889123,0.27944777954663647,0.20230655249088977,0.2344266462877369,0.2838190216747368,0.5,-10.016763687133789,-9.6168794631958,-10.381916046142578,0.3138985276214385,0.46822736340042825,0.21787410897813322,1.4309662580490112,1.6028133630752563,1.4831308126449585,0.3085424273589324,0.36639297765273426,0.3250645949883333
4,"dots
square
hexagon
stars",shape,color,hexagon,stars,square,dots,2,3,1,0,red hexagon with stars,square,red square with stars,red square with dots,red hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your task is to make your friend pick out the following target object:

the red hexagon with stars

Which of the following words would you choose:

dots
square
hexagon
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your friend can choose from the following list of words:

dots
square
hexagon
stars

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.245784759521484,-2.4617996215820312,-6.3476667404174805,-3.9915590286254883,1.061446189880371,0.6154499053955078,2.115888833999634,1.330519676208496,0.2030398953360688,0.4954146345283904,0.07098449678330604,0.2305609733522348,0.21559432081131857,0.1725005379685922,0.3652637953133672,0.24664134590672204,0.5,-11.205530166625977,-9.983219146728516,-13.762322425842285,0.223584709873754,0.759075600045251,0.01733969008099504,1.8675885200500488,1.4261739253997803,1.9660459756851196,0.3640873723328857,0.2341540607663558,0.40175856690075845
5,"orange
hexagon
red
square",color,texture,red,square,orange,hexagon,2,3,0,1,red square with spades,orange,orange square with spades,orange hexagon with spades,red square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with spades
a orange hexagon with spades
a orange square with spades

Your task is to make your friend pick out the following target object:

the red square with spades

Which of the following words would you choose:

orange
hexagon
red
square

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with spades
a orange hexagon with spades
a orange square with spades

Your friend can choose from the following list of words:

orange
hexagon
red
square

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4087111949920654,-3.9621493816375732,-3.783682346343994,-4.336019515991211,1.1362371444702148,1.320716381072998,0.9459205865859985,1.0840048789978027,0.31091727663421204,0.23575845660578476,0.2577631937081278,0.19556107305187548,0.25125132469274397,0.2755291278065321,0.22844499353128647,0.24477455396943745,0.5,-9.68948745727539,-9.2954740524292,-9.810026168823242,0.29679198745986785,0.4401189007331365,0.2630891118069957,1.2111858129501343,1.0328304767608643,1.4014322757720947,0.3282786357005723,0.2746527055556564,0.3970686587437713
6,"stars
triangle
square
stripes",texture,color,stars,square,stripes,triangle,0,2,3,1,orange square with stars,stripes,orange square with stripes,orange triangle with stripes,orange square with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stripes
a orange square with stripes
a orange square with stars

Your task is to make your friend pick out the following target object:

the orange square with stars

Which of the following words would you choose:

stars
triangle
square
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stripes
a orange square with stripes
a orange square with stars

Your friend can choose from the following list of words:

stars
triangle
square
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.3703222274780273,-6.870745658874512,-3.8284590244293213,-5.7347917556762695,0.5925805568695068,2.2902486324310303,0.765691876411438,1.9115972518920898,0.563795426372164,0.059411021173720664,0.2719513168276841,0.10484223562643136,0.1572036888860299,0.36737252351788746,0.1714167979413555,0.30400698965472717,0.5,-9.971576690673828,-10.470463752746582,-10.791357040405273,0.488344564892544,0.2965257823260315,0.21512965278142449,1.246446967124939,1.3088079690933228,1.541622281074524,0.29345234272363246,0.31233497582156095,0.39421268145480653
7,"green
circle
blue
square",shape,texture,square,green,circle,blue,3,0,1,2,green square with dots,circle,green circle with dots,blue circle with dots,green square with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with dots
a blue circle with dots
a green circle with dots

Your task is to make your friend pick out the following target object:

the green square with dots

Which of the following words would you choose:

green
circle
blue
square

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with dots
a blue circle with dots
a green circle with dots

Your friend can choose from the following list of words:

green
circle
blue
square

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.531778335571289,-3.0790209770202637,-4.215344429016113,-3.9324052333831787,1.5105928182601929,1.026340365409851,1.405114769935608,1.31080162525177,0.17894095000978696,0.3699746694977023,0.20961506324253967,0.24146931724997114,0.27483728381632805,0.21573547424513637,0.26071821893414554,0.24870902300439007,0.5,-10.514360427856445,-11.213417053222656,-10.5437593460083,0.4051727568129323,0.20139273574114755,0.3934345074459203,1.5020514726638794,1.6019165515899658,1.5062512159347534,0.32162299796918203,0.3554004296972527,0.3229765723335652
8,"stars
circle
square
stripes",texture,color,stripes,square,stars,circle,3,2,0,1,red square with stripes,stars,red square with stars,red circle with stars,red square with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stripes
a red square with stars
a red circle with stars

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

stars
circle
square
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stripes
a red square with stars
a red circle with stars

Your friend can choose from the following list of words:

stars
circle
square
stripes

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.71671199798584,-4.976401329040527,-3.309025764465332,-5.546474456787109,0.5433424115180969,1.658800482749939,0.827256441116333,1.8488248586654663,0.43295503855911843,0.13988060258232304,0.3219759979780808,0.10518836088047774,0.17182049809507707,0.30011908676008364,0.1980277813974659,0.33003263374737335,0.5,-10.108884811401367,-10.130093574523926,-12.097464561462402,0.47261117433397826,0.462693221410327,0.06469560425569472,1.6848143339157104,1.6883491277694702,1.7282092571258545,0.3280956902698803,0.32925749305626123,0.34264681667385843
9,"circle
triangle
orange
blue",color,texture,blue,triangle,orange,circle,3,1,2,0,blue triangle with dots,orange,orange triangle with dots,orange circle with dots,blue triangle with dots,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with dots
a orange circle with dots
a orange triangle with dots

Your task is to make your friend pick out the following target object:

the blue triangle with dots

Which of the following words would you choose:

circle
triangle
orange
blue

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with dots
a orange circle with dots
a orange triangle with dots

Your friend can choose from the following list of words:

circle
triangle
orange
blue

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.801309585571289,-3.062354564666748,-4.170928001403809,-4.253525733947754,1.6004365682601929,1.020784854888916,1.0427320003509521,1.417841911315918,0.16471052377596168,0.3929439741259102,0.2257391939594378,0.2166063081386904,0.29258657304686736,0.21897000181545953,0.2213861175214747,0.26705730761619845,0.5,-8.5934419631958,-11.982394218444824,-9.698482513427734,0.7326321497277782,0.02472194914911012,0.24264590112311168,1.074180245399475,1.497799277305603,1.3854973316192627,0.2568909977703773,0.3923957487422114,0.3507132534874114
